LOCATION,ROOMS,Date,Avg. Daily Rate,Occupancy Rate
Centro,2,Feb,97.56,0.59
Centro,2,Feb,114.38,0.81
Centro,2,Feb,117.75,0.83
Centro,2,Feb,105.97,0.48
Centro,2,Feb,98.4,0.39
Centro,2,Feb,93.35,0.37
Centro,2,Feb,92.51,0.39
Centro,2,Mar,95.04,0.46
Centro,2,Mar,110.18,0.66
Centro,2,Mar,115.22,0.69
Centro,2,Mar,105.13,0.42
Centro,2,Mar,116.06,0.34
Centro,2,Mar,114.38,0.32
Centro,2,Mar,112.7,0.36
Centro,2,Mar,115.22,0.46
Centro,2,Mar,112.7,0.66
Centro,2,Mar,116.9,0.69
Centro,2,Mar,105.97,0.41
Centro,2,Mar,115.22,0.33
Centro,2,Mar,113.54,0.32
Centro,2,Mar,111.02,0.37
Centro,2,Mar,112.7,0.47
Centro,2,Mar,126.16,0.71
Centro,2,Mar,131.2,0.76
Centro,2,Mar,127.84,0.5
Centro,2,Mar,118.59,0.35
Centro,2,Mar,117.75,0.33
Centro,2,Mar,112.7,0.36
Centro,2,Mar,114.38,0.42
Centro,2,Mar,121.95,0.55
Centro,2,Mar,127.84,0.64
Centro,2,Mar,126.16,0.53
Centro,2,Mar,122.79,0.52
Centro,2,Mar,119.43,0.54
Centro,2,Mar,111.86,0.59
Centro,2,Mar,123.63,0.76
Centro,2,Mar,132.89,0.81
Centro,2,Mar,137.93,0.81
Centro,2,Apr,130.36,0.64
Centro,2,Apr,121.11,0.48
Centro,2,Apr,123.63,0.48
Centro,2,Apr,122.79,0.57
Centro,2,Apr,121.95,0.62
Centro,2,Apr,130.36,0.72
Centro,2,Apr,135.41,0.74
Centro,2,Apr,131.2,0.52
Centro,2,Apr,123.63,0.44
Centro,2,Apr,121.11,0.46
Centro,2,Apr,118.59,0.51
Centro,2,Apr,119.43,0.56
Centro,2,Apr,127.84,0.68
Centro,2,Apr,133.73,0.7
Centro,2,Apr,126.16,0.46
Centro,2,Apr,121.11,0.42
Centro,2,Apr,117.75,0.47
Centro,2,Apr,116.9,0.51
Centro,2,Apr,124.47,0.61
Centro,2,Apr,141.3,0.81
Centro,2,Apr,148.02,0.84
Centro,2,Apr,137.09,0.63
Centro,2,Apr,128.68,0.54
Centro,2,Apr,121.95,0.48
Centro,2,Apr,116.9,0.45
Centro,2,Apr,120.27,0.53
Centro,2,Apr,132.89,0.71
Centro,2,Apr,142.14,0.83
Centro,2,Apr,139.61,0.77
Centro,2,Apr,134.57,0.7
Centro,2,May,127.0,0.55
Centro,2,May,124.47,0.5
Centro,2,May,122.79,0.57
Centro,2,May,122.79,0.69
Centro,2,May,128.68,0.72
Centro,2,May,132.04,0.6
Centro,2,May,127.0,0.55
Centro,2,May,123.63,0.54
Centro,2,May,125.32,0.61
Centro,2,May,127.0,0.67
Centro,2,May,136.25,0.79
Centro,2,May,139.61,0.8
Centro,2,May,136.25,0.54
Centro,2,May,126.16,0.43
Centro,2,May,121.11,0.42
Centro,2,May,119.43,0.48
Centro,2,May,122.79,0.58
Centro,2,May,132.89,0.76
Centro,2,May,138.77,0.78
Centro,2,May,131.2,0.6
Centro,2,May,124.47,0.48
Centro,2,May,120.27,0.49
Centro,2,May,117.75,0.54
Centro,2,May,111.86,0.63
Centro,2,May,123.63,0.77
Centro,2,May,129.52,0.8
Centro,2,May,129.52,0.58
Centro,2,May,120.27,0.51
Centro,2,May,115.22,0.5
Centro,2,May,115.22,0.51
Centro,2,May,116.06,0.57
Centro,2,Jun,127.0,0.7
Centro,2,Jun,132.04,0.72
Centro,2,Jun,127.0,0.52
Centro,2,Jun,120.27,0.43
Centro,2,Jun,117.75,0.43
Centro,2,Jun,116.06,0.45
Centro,2,Jun,119.43,0.53
Centro,2,Jun,128.68,0.7
Centro,2,Jun,133.73,0.72
Centro,2,Jun,127.84,0.53
Centro,2,Jun,122.79,0.45
Centro,2,Jun,120.27,0.46
Centro,2,Jun,117.75,0.46
Centro,2,Jun,118.59,0.5
Centro,2,Jun,127.84,0.63
Centro,2,Jun,130.36,0.63
Centro,2,Jun,126.16,0.47
Centro,2,Jun,121.11,0.44
Centro,2,Jun,116.9,0.46
Centro,2,Jun,115.22,0.48
Centro,2,Jun,116.9,0.56
Centro,2,Jun,127.0,0.72
Centro,2,Jun,132.04,0.73
Centro,2,Jun,130.36,0.53
Centro,2,Jun,123.63,0.5
Centro,2,Jun,120.27,0.51
Centro,2,Jun,118.59,0.55
Centro,2,Jun,121.95,0.63
Centro,2,Jun,128.68,0.7
Centro,2,Jun,133.73,0.69
Centro,2,Jul,130.36,0.5
Centro,2,Jul,127.84,0.48
Centro,2,Jul,125.32,0.48
Centro,2,Jul,125.32,0.51
Centro,2,Jul,129.52,0.59
Centro,2,Jul,130.36,0.68
Centro,2,Jul,134.57,0.68
Centro,2,Jul,142.14,0.57
Centro,2,Jul,132.89,0.49
Centro,2,Jul,127.0,0.5
Centro,2,Jul,121.95,0.64
Centro,2,Jul,123.63,0.76
Centro,2,Jul,119.43,0.81
Centro,2,Jul,121.95,0.81
Centro,2,Jul,115.22,0.52
Centro,2,Jul,105.97,0.47
Centro,2,Jul,104.29,0.48
Centro,2,Jul,102.61,0.49
Centro,2,Jul,112.7,0.51
Centro,2,Jul,113.54,0.52
Centro,2,Jul,116.06,0.53
Centro,2,Jul,116.9,0.45
Centro,2,Jul,112.7,0.43
Centro,2,Jul,110.18,0.44
Centro,2,Jul,109.34,0.45
Centro,2,Jul,108.49,0.46
Centro,2,Jul,111.02,0.46
Centro,2,Jul,113.54,0.47
Centro,2,Jul,111.86,0.42
Centro,2,Jul,111.86,0.4
Centro,2,Jul,110.18,0.39
Centro,2,Aug,108.49,0.42
Centro,2,Aug,109.34,0.45
Centro,2,Aug,98.4,0.46
Centro,2,Aug,100.92,0.46
Centro,2,Aug,98.4,0.46
Centro,2,Aug,96.72,0.49
Centro,2,Aug,105.13,0.49
Centro,2,Aug,103.45,0.47
Centro,2,Aug,104.29,0.46
Centro,2,Aug,106.81,0.48
Centro,2,Aug,109.34,0.48
Centro,2,Aug,107.65,0.44
Centro,2,Aug,105.97,0.42
Centro,2,Aug,104.29,0.43
Centro,2,Aug,101.77,0.43
Centro,2,Aug,100.92,0.45
Centro,2,Aug,104.29,0.48
Centro,2,Aug,105.13,0.49
Centro,2,Aug,104.29,0.44
Centro,2,Aug,100.08,0.46
Centro,2,Aug,97.56,0.45
Centro,2,Aug,97.56,0.46
Centro,2,Aug,97.56,0.46
Centro,2,Aug,100.92,0.49
Centro,2,Aug,105.13,0.5
Centro,2,Aug,105.97,0.44
Centro,2,Aug,101.77,0.41
Centro,2,Aug,100.08,0.41
Centro,2,Aug,98.4,0.41
Centro,2,Aug,100.08,0.42
Centro,2,Aug,91.67,0.44
Centro,2,Sep,98.4,0.47
Centro,2,Sep,95.88,0.4
Centro,2,Sep,93.35,0.41
Centro,2,Sep,94.2,0.45
Centro,2,Sep,95.04,0.49
Centro,2,Sep,97.56,0.56
Centro,2,Sep,104.29,0.66
Centro,2,Sep,107.65,0.68
Centro,2,Sep,103.45,0.5
Centro,2,Sep,99.24,0.46
Centro,2,Sep,95.88,0.47
Centro,2,Sep,96.72,0.51
Centro,2,Sep,98.4,0.61
Centro,2,Sep,108.49,0.72
Centro,2,Sep,113.54,0.74
Centro,2,Sep,107.65,0.57
Centro,2,Sep,100.92,0.52
Centro,2,Sep,99.24,0.54
Centro,2,Sep,99.24,0.65
Centro,2,Sep,104.29,0.73
Centro,2,Sep,113.54,0.82
Centro,2,Sep,117.75,0.84
Centro,2,Sep,111.86,0.66
Centro,2,Sep,105.97,0.6
Centro,2,Sep,102.61,0.63
Centro,2,Sep,100.92,0.68
Centro,2,Sep,104.29,0.73
Centro,2,Sep,113.54,0.81
Centro,2,Sep,117.75,0.82
Centro,2,Sep,111.86,0.62
Centro,2,Oct,104.29,0.55
Centro,2,Oct,102.61,0.62
Centro,2,Oct,103.45,0.66
Centro,2,Oct,105.97,0.72
Centro,2,Oct,120.27,0.82
Centro,2,Oct,127.0,0.84
Centro,2,Oct,121.95,0.75
Centro,2,Oct,121.95,0.81
Centro,2,Oct,122.79,0.81
Centro,2,Oct,121.95,0.78
Centro,2,Oct,122.79,0.77
Centro,2,Oct,131.2,0.81
Centro,2,Oct,133.73,0.81
Centro,2,Oct,120.27,0.54
Centro,2,Oct,111.02,0.49
Centro,2,Oct,105.13,0.52
Centro,2,Oct,105.13,0.58
Centro,2,Oct,105.97,0.65
Centro,2,Oct,121.11,0.81
Centro,2,Oct,127.0,0.84
Centro,2,Oct,119.43,0.7
Centro,2,Oct,115.22,0.76
Centro,2,Oct,114.38,0.83
Centro,2,Oct,112.7,0.81
Centro,2,Oct,113.54,0.77
Centro,2,Oct,121.95,0.81
Centro,2,Oct,125.32,0.79
Centro,2,Oct,114.38,0.57
Centro,2,Oct,107.65,0.5
Centro,2,Oct,105.13,0.5
Centro,2,Oct,108.49,0.61
Centro,2,Nov,116.9,0.8
Centro,2,Nov,123.63,0.86
Centro,2,Nov,123.63,0.81
Centro,2,Nov,114.38,0.45
Centro,2,Nov,101.77,0.37
Centro,2,Nov,95.04,0.36
Centro,2,Nov,93.35,0.38
Centro,2,Nov,93.35,0.47
Centro,2,Nov,105.13,0.68
Centro,2,Nov,109.34,0.71
Centro,2,Nov,101.77,0.46
Centro,2,Nov,95.04,0.37
Centro,2,Nov,91.67,0.41
Centro,2,Nov,89.99,0.47
Centro,2,Nov,92.51,0.56
Centro,2,Nov,106.81,0.77
Centro,2,Nov,111.02,0.79
Centro,2,Nov,102.61,0.48
Centro,2,Nov,94.2,0.41
Centro,2,Nov,90.83,0.41
Centro,2,Nov,89.99,0.45
Centro,2,Nov,91.67,0.54
Centro,2,Nov,106.81,0.78
Centro,2,Nov,111.02,0.8
Centro,2,Nov,99.24,0.47
Centro,2,Nov,91.67,0.36
Centro,2,Nov,86.63,0.35
Centro,2,Nov,86.63,0.38
Centro,2,Nov,87.47,0.44
Centro,2,Nov,100.92,0.67
Centro,2,Dec,107.65,0.72
Centro,2,Dec,101.77,0.39
Centro,2,Dec,93.35,0.27
Centro,2,Dec,91.67,0.29
Centro,2,Dec,96.72,0.43
Centro,2,Dec,117.75,0.74
Centro,2,Dec,132.04,0.86
Centro,2,Dec,134.57,0.85
Centro,2,Dec,124.47,0.36
Centro,2,Dec,105.13,0.25
Centro,2,Dec,92.51,0.27
Centro,2,Dec,88.31,0.32
Centro,2,Dec,89.99,0.4
Centro,2,Dec,103.45,0.61
Centro,2,Dec,110.18,0.66
Centro,2,Dec,100.92,0.42
Centro,2,Dec,95.04,0.36
Centro,2,Dec,90.83,0.36
Centro,2,Dec,88.31,0.37
Centro,2,Dec,89.15,0.39
Centro,2,Dec,100.08,0.45
Centro,2,Dec,107.65,0.54
Centro,2,Dec,107.65,0.53
Centro,2,Dec,107.65,0.55
Centro,2,Dec,111.02,0.58
Centro,2,Dec,120.27,0.66
Centro,2,Dec,124.47,0.72
Centro,2,Dec,134.57,0.76
Centro,2,Dec,148.02,0.79
Centro,2,Dec,152.23,0.76
Centro,2,Dec,158.96,0.78
Centro,2,Jan,150.55,0.7
Centro,2,Jan,135.41,0.64
Centro,2,Jan,125.32,0.59
Centro,2,Jan,114.38,0.52
Centro,2,Jan,112.7,0.45
Centro,2,Jan,105.13,0.39
Centro,2,Jan,97.56,0.33
Centro,2,Jan,91.67,0.33
Centro,2,Jan,87.47,0.35
Centro,2,Jan,85.78,0.37
Centro,2,Jan,93.35,0.46
Centro,2,Jan,95.04,0.48
Centro,2,Jan,89.99,0.35
Centro,2,Jan,84.94,0.32
Centro,2,Jan,83.26,0.31
Centro,2,Jan,80.74,0.33
Centro,2,Jan,83.26,0.4
Centro,2,Jan,94.2,0.58
Centro,2,Jan,98.4,0.62
Centro,2,Jan,90.83,0.43
Centro,2,Jan,86.63,0.39
Centro,2,Jan,85.78,0.47
Centro,2,Jan,86.63,0.56
Centro,2,Jan,88.31,0.62
Centro,2,Jan,100.08,0.76
Centro,2,Jan,102.61,0.75
Centro,2,Jan,93.35,0.45
Centro,2,Jan,84.1,0.35
Centro,2,Jan,81.58,0.33
Centro,2,Jan,79.9,0.36
Centro,2,Jan,81.58,0.4
Centro,2,Feb,93.35,0.58
Centro,2,Feb,100.08,0.62
Centro,2,Feb,92.51,0.39
Centro,2,Feb,86.63,0.33
Centro,2,Feb,84.1,0.35
Centro,2,Feb,84.94,0.39
Centro,2,Feb,86.63,0.46
Centro,2,Feb,101.77,0.68
Centro,2,Feb,106.81,0.71
Centro,2,Feb,99.24,0.46
Centro,2,Feb,87.47,0.36
Centro,2,Feb,84.1,0.35
Centro,2,Feb,84.1,0.36
Centro,2,Feb,88.31,0.47
Centro,2,Feb,101.77,0.71
Centro,2,Feb,108.49,0.77
Centro,2,Feb,101.77,0.55
Centro,2,Feb,95.88,0.51
Centro,2,Feb,90.83,0.52
Centro,2,Feb,89.99,0.54
Centro,2,Feb,89.15,0.56
Centro,2,Feb,100.08,0.72
Centro,2,Feb,104.29,0.73
Centro,2,Feb,96.72,0.5
Centro,2,Feb,90.83,0.44
Centro,2,Feb,88.31,0.47
Centro,2,Feb,89.99,0.57
Centro,2,Feb,95.04,0.68
Centro,2,Mar,111.86,0.82
Centro,2,Mar,121.11,0.85
Centro,2,Mar,113.54,0.65
Centro,2,Mar,104.29,0.56
Centro,2,Mar,98.4,0.52
Centro,2,Mar,95.04,0.47
Centro,2,Mar,96.72,0.52
Centro,2,Mar,106.81,0.68
Centro,2,Mar,110.18,0.69
Centro,2,Mar,103.45,0.49
Centro,2,Mar,94.2,0.42
Centro,2,Mar,90.83,0.41
Centro,2,Mar,91.67,0.45
Centro,2,Mar,95.04,0.55
Centro,2,Mar,108.49,0.77
Centro,2,Mar,116.9,0.83
Centro,2,Mar,109.34,0.58
Centro,2,Mar,102.61,0.48
Centro,2,Mar,96.72,0.41
Centro,2,Mar,95.04,0.46
Centro,2,Mar,97.56,0.57
Centro,2,Mar,110.18,0.77
Centro,2,Mar,115.22,0.8
Centro,2,Mar,107.65,0.53
Centro,2,Mar,100.08,0.46
Centro,2,Mar,95.88,0.45
Centro,2,Mar,90.83,0.48
Centro,2,Mar,94.2,0.54
Centro,2,Mar,109.34,0.74
Centro,2,Mar,115.22,0.76
Centro,2,Mar,105.97,0.49
Centro,2,Apr,98.4,0.44
Centro,2,Apr,95.04,0.43
Centro,2,Apr,94.2,0.49
Centro,2,Apr,98.4,0.57
Centro,2,Apr,111.86,0.75
Centro,2,Apr,117.75,0.77
Centro,2,Apr,108.49,0.58
Centro,2,Apr,103.45,0.53
Centro,2,Apr,100.08,0.52
Centro,2,Apr,96.72,0.5
Centro,2,Apr,100.08,0.53
Centro,2,Apr,113.54,0.68
Centro,2,Apr,120.27,0.75
Centro,2,Apr,116.9,0.67
Centro,2,Apr,111.02,0.64
Centro,2,Apr,108.49,0.63
Centro,2,Apr,110.18,0.66
Centro,2,Apr,120.27,0.76
Centro,2,Apr,132.89,0.81
Centro,2,Apr,141.3,0.82
Centro,2,Apr,135.41,0.68
Centro,2,Apr,121.11,0.55
Centro,2,Apr,111.86,0.58
Centro,2,Apr,109.34,0.64
Centro,2,Apr,111.86,0.7
Centro,2,Apr,124.47,0.81
Centro,2,Apr,127.84,0.8
Centro,2,Apr,121.11,0.64
Centro,2,Apr,112.7,0.54
Centro,2,Apr,105.13,0.53
Centro,2,May,109.34,0.59
Centro,2,May,113.54,0.68
Centro,2,May,126.16,0.8
Centro,2,May,129.52,0.76
Centro,2,May,121.11,0.54
Centro,2,May,111.02,0.48
Centro,2,May,105.13,0.52
Centro,2,May,105.13,0.63
Centro,2,May,108.49,0.68
Centro,2,May,121.95,0.81
Centro,2,May,127.0,0.81
Centro,2,May,116.9,0.57
Centro,2,May,105.13,0.49
Centro,2,May,101.77,0.49
Centro,2,May,100.08,0.52
Centro,2,May,104.29,0.59
Centro,2,May,119.43,0.77
Centro,2,May,125.32,0.81
Centro,2,May,116.06,0.6
Centro,2,May,105.13,0.53
Centro,2,May,99.24,0.54
Centro,2,May,99.24,0.6
Centro,2,May,102.61,0.65
Centro,2,May,116.06,0.75
Centro,2,May,124.47,0.77
Centro,2,May,118.59,0.62
Centro,2,May,111.02,0.56
Centro,2,May,105.97,0.56
Centro,2,May,113.54,0.6
Centro,2,May,137.93,0.65
Centro,2,May,238.86,0.63
Centro,2,Jun,285.96,0.66
Centro,2,Jun,202.69,0.56
Centro,2,Jun,142.14,0.5
Centro,2,Jun,122.79,0.52
Centro,2,Jun,112.7,0.56
Centro,2,Jun,110.18,0.62
Centro,2,Jun,121.11,0.75
Centro,2,Jun,127.0,0.78
Centro,2,Jun,121.95,0.66
Centro,2,Jun,112.7,0.62
Centro,2,Jun,110.18,0.65
Centro,2,Jun,111.02,0.67
Centro,2,Jun,112.7,0.69
Centro,2,Jun,125.32,0.77
Centro,2,Jun,130.36,0.77
Centro,2,Jun,121.11,0.56
Centro,2,Jun,111.86,0.53
Centro,2,Jun,105.13,0.53
Centro,2,Jun,105.97,0.57
Centro,2,Jun,106.81,0.64
Centro,2,Jun,117.75,0.74
Centro,2,Jun,123.63,0.77
Centro,2,Jun,118.59,0.63
Centro,2,Jun,110.18,0.57
Centro,2,Jun,106.81,0.58
Centro,2,Jun,105.13,0.59
Centro,2,Jun,106.81,0.6
Centro,2,Jun,116.06,0.65
Centro,2,Jun,124.47,0.68
Centro,2,Jun,116.06,0.57
Centro,2,Jul,111.02,0.51
Centro,2,Jul,105.97,0.52
Centro,2,Jul,107.65,0.56
Centro,2,Jul,120.27,0.64
Centro,2,Jul,140.46,0.71
Centro,2,Jul,149.71,0.72
Centro,2,Jul,140.46,0.63
Centro,2,Jul,120.27,0.53
Centro,2,Jul,108.49,0.51
Centro,2,Jul,104.29,0.55
Centro,2,Jul,103.45,0.57
Centro,2,Jul,110.18,0.61
Centro,2,Jul,114.38,0.61
Centro,2,Jul,109.34,0.49
Centro,2,Jul,103.45,0.48
Centro,2,Jul,109.34,0.5
Centro,2,Jul,107.65,0.52
Centro,2,Jul,107.65,0.56
Centro,2,Jul,111.86,0.56
Centro,2,Jul,112.7,0.56
Centro,2,Jul,100.92,0.48
Centro,2,Jul,95.88,0.45
Centro,2,Jul,93.35,0.44
Centro,2,Jul,92.51,0.45
Centro,2,Jul,105.97,0.49
Centro,2,Jul,109.34,0.53
Centro,2,Jul,112.7,0.52
Centro,2,Jul,98.4,0.42
Centro,2,Jul,95.04,0.39
Centro,2,Jul,90.83,0.37
Centro,2,Jul,90.83,0.38
Centro,2,Aug,91.67,0.4
Centro,2,Aug,94.2,0.43
Centro,2,Aug,95.04,0.46
Centro,2,Aug,93.35,0.43
Centro,2,Aug,92.51,0.45
Centro,2,Aug,91.67,0.47
Centro,2,Aug,90.83,0.45
Centro,2,Aug,89.15,0.46
Centro,2,Aug,90.83,0.47
Centro,2,Aug,94.2,0.47
Centro,2,Aug,93.35,0.43
Centro,2,Aug,93.35,0.45
Centro,2,Aug,88.31,0.45
Centro,2,Aug,87.47,0.44
Centro,2,Aug,100.08,0.46
Centro,2,Aug,102.61,0.48
Centro,2,Aug,105.13,0.5
Centro,2,Aug,105.97,0.45
Centro,2,Aug,89.15,0.44
Centro,2,Aug,88.31,0.42
Centro,2,Aug,98.4,0.45
Centro,2,Aug,97.56,0.46
Centro,2,Aug,99.24,0.46
Centro,2,Aug,101.77,0.48
Centro,2,Aug,89.15,0.42
Centro,2,Aug,87.47,0.42
Centro,2,Aug,86.63,0.39
Centro,2,Aug,84.1,0.39
Centro,2,Aug,84.94,0.41
Centro,2,Aug,89.15,0.42
Centro,2,Aug,90.83,0.44
Centro,2,Sep,90.83,0.4
Centro,2,Sep,91.67,0.42
Centro,2,Sep,91.67,0.46
Centro,2,Sep,92.51,0.5
Centro,2,Sep,94.2,0.55
Centro,2,Sep,102.61,0.63
Centro,2,Sep,106.81,0.63
Centro,2,Sep,101.77,0.5
Centro,2,Sep,96.72,0.49
Centro,2,Sep,94.2,0.53
Centro,2,Sep,96.72,0.58
Centro,2,Sep,100.92,0.65
Centro,2,Sep,112.7,0.72
Centro,2,Sep,120.27,0.72
Centro,2,Sep,112.7,0.57
Centro,2,Sep,105.13,0.54
Centro,2,Sep,104.29,0.58
Centro,2,Sep,102.61,0.62
Centro,2,Sep,105.13,0.66
Centro,2,Sep,126.16,0.75
Centro,2,Sep,132.04,0.77
Centro,2,Sep,127.0,0.62
Centro,2,Sep,109.34,0.6
Centro,2,Sep,106.81,0.62
Centro,2,Sep,107.65,0.68
Centro,2,Sep,112.7,0.72
Centro,2,Sep,127.84,0.77
Centro,2,Sep,137.93,0.78
Centro,2,Sep,130.36,0.69
Centro,2,Sep,121.95,0.7
Centro,2,Oct,121.11,0.74
Centro,2,Oct,116.9,0.69
Centro,2,Oct,118.59,0.72
Centro,2,Oct,128.68,0.78
Centro,2,Oct,134.57,0.78
Centro,2,Oct,124.47,0.62
Centro,2,Oct,116.06,0.56
Centro,2,Oct,111.86,0.6
Centro,2,Oct,111.86,0.66
Centro,2,Oct,116.06,0.69
Centro,2,Oct,139.61,0.77
Centro,2,Oct,147.18,0.77
Centro,2,Oct,135.41,0.58
Centro,2,Oct,115.22,0.55
Centro,2,Oct,108.49,0.55
Centro,2,Oct,107.65,0.6
Centro,2,Oct,121.11,0.65
Centro,2,Oct,142.98,0.77
Centro,2,Oct,151.39,0.79
Centro,2,Oct,132.89,0.65
Centro,2,Oct,129.52,0.71
Centro,2,Oct,120.27,0.78
Centro,2,Oct,118.59,0.77
Centro,2,Oct,116.06,0.71
Centro,2,Oct,123.63,0.75
Centro,2,Oct,129.52,0.76
Centro,2,Oct,120.27,0.58
Centro,2,Oct,113.54,0.53
Centro,2,Oct,110.18,0.52
Centro,2,Oct,108.49,0.56
Centro,2,Oct,115.22,0.69
Centro,2,Nov,133.73,0.79
Centro,2,Nov,136.25,0.78
Centro,2,Nov,120.27,0.45
Centro,2,Nov,106.81,0.35
Centro,2,Nov,97.56,0.38
Centro,2,Nov,95.04,0.44
Centro,2,Nov,96.72,0.49
Centro,2,Nov,106.81,0.67
Centro,2,Nov,112.7,0.69
Centro,2,Nov,105.13,0.48
Centro,2,Nov,97.56,0.38
Centro,2,Nov,94.2,0.37
Centro,2,Nov,103.45,0.4
Centro,2,Nov,93.35,0.48
Centro,2,Nov,108.49,0.69
Centro,2,Nov,111.86,0.72
Centro,2,Nov,100.92,0.45
Centro,2,Nov,95.04,0.39
Centro,2,Nov,89.99,0.39
Centro,2,Nov,91.67,0.41
Centro,2,Nov,96.72,0.51
Centro,2,Nov,116.06,0.76
Centro,2,Nov,123.63,0.79
Centro,2,Nov,109.34,0.52
Centro,2,Nov,100.08,0.48
Centro,2,Nov,97.56,0.51
Centro,2,Nov,95.04,0.45
Centro,2,Nov,97.56,0.53
Centro,2,Nov,113.54,0.73
Centro,2,Nov,120.27,0.76
Centro,2,Dec,124.47,0.48
Centro,2,Dec,118.59,0.38
Centro,2,Dec,114.38,0.33
Centro,2,Dec,115.22,0.38
Centro,2,Dec,127.0,0.55
Centro,2,Dec,148.02,0.78
Centro,2,Dec,156.44,0.79
Centro,2,Dec,142.98,0.5
Centro,2,Dec,133.73,0.34
Centro,2,Dec,121.11,0.34
Centro,2,Dec,114.38,0.38
Centro,2,Dec,110.18,0.43
Centro,2,Dec,121.95,0.61
Centro,2,Dec,128.68,0.64
Centro,2,Dec,121.95,0.36
Centro,2,Dec,116.9,0.3
Centro,2,Dec,112.7,0.29
Centro,2,Dec,111.86,0.32
Centro,2,Dec,112.7,0.34
Centro,2,Dec,120.27,0.48
Centro,2,Dec,127.84,0.56
Centro,2,Dec,123.63,0.55
Centro,2,Dec,122.79,0.5
Centro,2,Dec,124.47,0.55
Centro,2,Dec,127.84,0.57
Centro,2,Dec,136.25,0.65
Centro,2,Dec,149.71,0.74
Centro,2,Dec,158.96,0.75
Centro,2,Dec,163.16,0.69
Centro,2,Dec,168.21,0.69
Centro,2,Dec,180.83,0.7
Centro,3,Jan,262.41,0.67
Centro,3,Jan,232.13,0.57
Centro,3,Jan,195.97,0.48
Centro,3,Jan,187.56,0.45
Centro,3,Jan,169.89,0.39
Centro,3,Jan,168.21,0.33
Centro,3,Jan,161.48,0.27
Centro,3,Jan,151.39,0.26
Centro,3,Jan,156.44,0.24
Centro,3,Jan,155.59,0.28
Centro,3,Jan,155.59,0.32
Centro,3,Jan,164.01,0.46
Centro,3,Jan,171.57,0.48
Centro,3,Jan,159.8,0.34
Centro,3,Jan,142.98,0.3
Centro,3,Jan,136.25,0.35
Centro,3,Jan,133.73,0.44
Centro,3,Jan,135.41,0.47
Centro,3,Jan,151.39,0.58
Centro,3,Jan,161.48,0.61
Centro,3,Jan,158.96,0.39
Centro,3,Jan,153.07,0.29
Centro,3,Jan,143.82,0.29
Centro,3,Jan,146.34,0.33
Centro,3,Jan,148.02,0.35
Centro,3,Jan,158.96,0.56
Centro,3,Jan,164.01,0.6
Centro,3,Jan,154.75,0.37
Centro,3,Jan,143.82,0.3
Centro,3,Jan,146.34,0.28
Centro,3,Jan,136.25,0.3
Centro,3,Feb,135.41,0.38
Centro,3,Feb,152.23,0.6
Centro,3,Feb,160.64,0.65
Centro,3,Feb,148.02,0.34
Centro,3,Feb,138.77,0.27
Centro,3,Feb,137.09,0.26
Centro,3,Feb,130.36,0.27
Centro,3,Feb,141.3,0.37
Centro,3,Feb,159.8,0.6
Centro,3,Feb,167.37,0.68
Centro,3,Feb,159.8,0.48
Centro,3,Feb,153.91,0.47
Centro,3,Feb,149.71,0.5
Centro,3,Feb,148.87,0.56
Centro,3,Feb,147.18,0.53
Centro,3,Feb,163.16,0.67
Centro,3,Feb,168.21,0.67
Centro,3,Feb,147.18,0.41
Centro,3,Feb,142.14,0.39
Centro,3,Feb,144.66,0.46
Centro,3,Feb,141.3,0.5
Centro,3,Feb,144.66,0.56
Centro,3,Feb,171.57,0.77
Centro,3,Feb,176.62,0.8
Centro,3,Feb,161.48,0.48
Centro,3,Feb,147.18,0.34
Centro,3,Feb,144.66,0.36
Centro,3,Feb,139.61,0.34
Centro,3,Mar,144.66,0.38
Centro,3,Mar,173.26,0.63
Centro,3,Mar,181.67,0.66
Centro,3,Mar,163.16,0.31
Centro,3,Mar,151.39,0.26
Centro,3,Mar,143.82,0.27
Centro,3,Mar,143.82,0.31
Centro,3,Mar,166.53,0.41
Centro,3,Mar,185.87,0.63
Centro,3,Mar,194.28,0.67
Centro,3,Mar,178.3,0.34
Centro,3,Mar,152.23,0.3
Centro,3,Mar,147.18,0.27
Centro,3,Mar,150.55,0.3
Centro,3,Mar,150.55,0.38
Centro,3,Mar,186.71,0.68
Centro,3,Mar,200.17,0.74
Centro,3,Mar,191.76,0.46
Centro,3,Mar,164.85,0.3
Centro,3,Mar,148.87,0.26
Centro,3,Mar,142.14,0.3
Centro,3,Mar,147.18,0.33
Centro,3,Mar,177.46,0.59
Centro,3,Mar,198.49,0.66
Centro,3,Mar,184.19,0.51
Centro,3,Mar,178.3,0.5
Centro,3,Mar,173.26,0.53
Centro,3,Mar,174.1,0.56
Centro,3,Mar,196.81,0.73
Centro,3,Mar,212.79,0.8
Centro,3,Mar,223.72,0.79
Centro,3,Apr,219.52,0.61
Centro,3,Apr,194.28,0.41
Centro,3,Apr,171.57,0.41
Centro,3,Apr,165.69,0.46
Centro,3,Apr,171.57,0.58
Centro,3,Apr,196.81,0.75
Centro,3,Apr,205.22,0.74
Centro,3,Apr,178.3,0.48
Centro,3,Apr,164.01,0.4
Centro,3,Apr,157.28,0.4
Centro,3,Apr,156.44,0.43
Centro,3,Apr,158.12,0.47
Centro,3,Apr,190.92,0.7
Centro,3,Apr,201.85,0.72
